Twitter Query: -filter:retweets -filter:replies from:narendramodi OR from:RahulGandhi OR from:ArvindKejriwal OR from:BJP4India OR from:INCIndia OR from:AamAadmiParty,,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
2/9/2019,@BJP4India,BJP,"Good Morning, folks. While you are starting a new day of honesty and hard work, #LiarRahulGandhi is preparing to peddle more lies It's difficult to track all his lies, but we've tried to track major lies peddled by him on #Rafale. A heads up before his today's quota!",1094083709400113152,,,,1686,4590,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"Those who gave their rights to the farmers, the expectation is from them! Do the work that is expected, from the same. Tell BJP Sankalp Letter ➞ Dial on your mind ➞ Dial 6357171717 ➞ Send your suggestions online online #BharatKeMannKiBaat",1094075917599531008,http://bjp.org/bkmkb2019,https://pbs.twimg.com/media/Dy5YBFtVAAAbhko.jpg,,460,1034,TweetDeck,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@AamAadmiParty,AAP,"A watchman made thief, macho noise ...",1094072465855336449,,https://pbs.twimg.com/media/Dy7tF_CXgAEH18u.jpg,,341,1097,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@BJP4India,BJP,Such a mingle! No baba na ...,1094060817845108737,,https://pbs.twimg.com/media/Dy5TS6IU0AAVQnF.jpg,,1726,4356,TweetDeck,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@INCIndia,Congress,Raj Kumar Jaichandra Singh was the 7th Chief Minister of NorthEastern Indian state of Manipur. He was a close aide of the former Indian Prime Minister Rajiv Gandhi and first Union Minister from Manipur.,1094060817736028160,,https://pbs.twimg.com/media/Dy4gpgnVsAIlsnV.jpg,,337,878,TweetDeck,4857087,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/9/2019,@narendramodi,Narendra Modi,"Yesterday, had requested you all to share pictures of your visits to the Northeast on Instagram using #MagnificentNortheast. I shared some of the pictures in a Story on my page. Do have a look!",1094045010385727491,https://www.instagram.com/narendramodi/?hl=en,,,3757,15622,Twitter Web Client,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@narendramodi,Narendra Modi,"Looking forward being among the sisters and brothers of Arunachal Pradesh, Assam and Tripura today.",1094044472743059457,http://nm-4.com/a0f8,,,4850,20051,Twitter Web Client,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@INCIndia,Congress,Freedom ahead of fear. #Azadi,1093926945333624832,,pic.twitter.com/WGHw3Q7Ndo,,3991,11063,Twitter Media Studio,4857087,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/8/2019,@BJP4India,BJP,"Congress free India is not my slogan, I am fulfilling Mahatma Gandhi's wish: PM Modi",1093924923611987970,,pic.twitter.com/gMWRnEtJ0T,,1587,4947,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,"PM Shri @narendramodi explains the scenario on job creation in India with facts and figures, and how the current debate around it stems from a flawed methodology perpetuated for decades. His government has changed the paradigm of employability. Must watch.",1093921939159113728,,pic.twitter.com/Xh91Fcv38x,,1095,2741,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,"While @RahulGandhi will stay up all night wondering what new lies to peddle tomorrow morning, we leave you with this goal for 2019. Have a happy friday night, people! :)",1093919220428005376,,pic.twitter.com/WOXOJ1QPYO,,9617,20241,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,BJP National President Shri Amit Shah will address the Power Center Conference in Pune and Atal Booth Workers Conference in Goa. See Live on,1093911727995969537,http://facebook.com/BJP4India,https://pbs.twimg.com/media/Dy5azH0VsAE-tbd.jpg,,341,922,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,"Schedule of PM Shri @narendramodi's public meetings tomorrow. 👉 Itanagar, Arunachal Pradesh at 10 AM. 👉 Amingaon, Assam at 12:30 PM. 👉 Agartala, Tripura at 3:30 PM. Watch at  and . Dial 9345014501 to listen live.",1093910734717693952,"http://facebook.com/BJP4India
http://bjplive.org",https://pbs.twimg.com/media/Dy5ZgF8V4AMUh6Y.jpg,,412,1058,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@INCIndia,Congress,PM Modi was greeted with anger and resentment with black flags in Guwahati earlier today by protesters opposed to the Citizen Amendment Bill. Will the voice of the people be heard? #DaroMat,1093910044951932930,,https://pbs.twimg.com/media/Dy5ZX5XWoAAz9JS.jpg,,786,2137,Twitter for Android,4857087,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/8/2019,@BJP4India,BJP,"Intruders are welcomed in West Bengal. But the leaders of the BJP, the biggest political parties in the world, are stopped: PM Modi # Modi4SonarBangla",1093901382686466048,,pic.twitter.com/pZfWMPyNjq,,1085,3164,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@narendramodi,Narendra Modi,Pictures from the rally in Jalpaiguri. @BJP4Bengal,1093896228666978304,,https://pbs.twimg.com/media/Dy5Mlz3UwAAZDVL.jpg,,5430,22563,Twitter Web Client,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,"In TMC rule the following are welcome: Illegal infiltrators. Chit fund looters. Leaders who face corruption charges. But, those believing in democracy are not welcome. What TMC is doing is not the culture of West Bengal. They are trying to destroy the state’s culture.",1093895545591132162,,pic.twitter.com/RQiGMHKfUD,,4107,11661,Twitter Media Studio,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,"Have you ever seen a sitting CM doing Dharnas to defend those who looted the people in Chit Funds? Well, it happened in West Bengal. It is deeply unfortunate.",1093895388094963718,,pic.twitter.com/KBiHs3f14R,,4575,13026,Twitter Media Studio,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,"If we thought the Communists were bad, meet Communism Part 2- the TMC! Didi is CM but someone else’s Dadagiri goes on in West Bengal. Didi is in such a hurry to go to Delhi that she has left the state in the hands of middlemen and a syndicate.",1093895247552266240,,pic.twitter.com/DzOU78A6JF,,2738,6714,Twitter Media Studio,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,"North Bengal and I, both have a deep association with tea. But, Didi dislikes both the tea sector and the tea-seller. No wonder she is not working for the development of North Bengal!",1093895080224739329,,pic.twitter.com/DuCqmTgzOI,,3213,9707,Twitter Media Studio,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,"One of the things Congress has done as a government in Chhattisgarh, is to separate the state from the Ayushman Bharat Scheme. Politics for them is above the health of the people of the state.",1093894130185486338,,pic.twitter.com/Iw0EJMrDAV,,4363,14158,Twitter Media Studio,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,Congress style of politics- every ten years promise a waiver that is poorly conceived and benefits only a handful of farmers. In Chhattisgarh Congress came to power promising waivers too but it’s been two months and the benefits have not reached the farmers. Shame.,1093894044349054977,,pic.twitter.com/jMagrpjSVV,,3131,8842,Twitter Media Studio,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@narendramodi,Narendra Modi,"Pictures from the public meeting in Raigarh. People of Chhattisgarh are already disappointed with the Congress government in the state. I talked about the steps taken by the Centre for the welfare of the farmers, middle class and unorganised sector. @BJP4CGState",1093893369829285890,,https://pbs.twimg.com/media/Dy5JzNBUYAIQi4t.jpg,,2467,7077,Twitter Web Client,45652874,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/8/2019,@BJP4India,BJP,"They hypocrisy of the Congress on women’s right has been exposed by their stand on #TripleTalaq. In yet another example of appeasement politics of congress, they have openly announced to scrap Triple Talaq, should they come to power : PM Modi #Modi4SonarBangla",1093870561975951360,,pic.twitter.com/gJuk2vhAps,,565,1588,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,"The party, people of West Bengal entrusted with for the welfare of the state, is following in the footsteps of the Communists’ political culture. Didi wants to become the PM, leaving the middle class and the poor at the mercy of Syndicate : PM Modi #Modi4SonarBangla",1093870486683938817,,pic.twitter.com/BXBrjEHetg,,323,783,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,"Tea, timber and tourism, the three Ts, have been neglected by the Communist party and TMC ruled govts. Since the BJP-ruled NDA govt believes in Sabka Saath, Sabka Vikas, we ensured reopening of tea plantation fields : PM Modi #Modi4SonarBangla",1093870356601876482,,pic.twitter.com/VMI8H2UZtS,,343,849,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/8/2019,@BJP4India,BJP,"Today, your one more decade old demand has been fulfilled. Recently, the Circuit Bench of the Calcutta High Court at Jalpaiguri was inaugurated. Now you won’t have to travel to Kolkata for matters related to the HC: PM Modi in Jalpaiguri #Modi4SonarBangla",1093870003944747009,,pic.twitter.com/80iuCMmJ3z,,444,1193,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
